employee_id,opco,raw_department,raw_job_title,field,issue,original_value,resolved_value,rule_applied
PIN-10016,Pinnacle Plumbing & Drain,Field,Plumbing Installer - Apprentice,pay_basis,Blank pay basis,19.57,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10074,Pinnacle Plumbing & Drain,Field,Plumbing Installer,pay_basis,Blank pay basis,25.84,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10149,Pinnacle Plumbing & Drain,Field,Plumber - Apprentice,pay_basis,Blank pay basis,20.57,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10083,Pinnacle Plumbing & Drain,Field,Plumbing Installer,pay_basis,Blank pay basis,26.0,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10257,Pinnacle Plumbing & Drain,Field,Plumber - Master,pay_basis,Blank pay basis,34.73,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10240,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,pay_basis,Blank pay basis,26.3,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10409,Pinnacle Plumbing & Drain,Acctg,AP/AR Specialist,pay_basis,Blank pay basis,23.5,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10216,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,pay_basis,Blank pay basis,25.72,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10335,Pinnacle Plumbing & Drain,Call Center,CSR,pay_basis,Blank pay basis,17.73,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10425,Pinnacle Plumbing & Drain,Executive,General Manager,pay_basis,Blank pay basis,193500.0,Annual,"Rate below 200 is Hourly, at or above is Annual"
PIN-10417,Pinnacle Plumbing & Drain,Acctg,Staff Accountant,pay_basis,Blank pay basis,70000.0,Annual,"Rate below 200 is Hourly, at or above is Annual"
PIN-10069,Pinnacle Plumbing & Drain,Field,Plumbing Installer,pay_basis,Blank pay basis,28.81,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10408,Pinnacle Plumbing & Drain,Acctg,AP/AR Specialist,pay_basis,Blank pay basis,23.9,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10344,Pinnacle Plumbing & Drain,Call Center,CSR,pay_basis,Blank pay basis,18.76,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10422,Pinnacle Plumbing & Drain,Acctg,Controller,pay_basis,Blank pay basis,139000.0,Annual,"Rate below 200 is Hourly, at or above is Annual"
PIN-10006,Pinnacle Plumbing & Drain,Field,Plumbing Installer - Apprentice,pay_basis,Blank pay basis,18.93,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10305,Pinnacle Plumbing & Drain,Sales,Sales Consultant,pay_basis,Blank pay basis,50000.0,Annual,"Rate below 200 is Hourly, at or above is Annual"
PIN-10205,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,pay_basis,Blank pay basis,28.56,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10140,Pinnacle Plumbing & Drain,Field,Plumber - Apprentice,pay_basis,Blank pay basis,20.69,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10323,Pinnacle Plumbing & Drain,Call Center,CSR,pay_basis,Blank pay basis,18.62,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10398,Pinnacle Plumbing & Drain,Fleet,Parts Coordinator,pay_basis,Blank pay basis,22.09,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10400,Pinnacle Plumbing & Drain,Fleet,Parts Coordinator,pay_basis,Blank pay basis,25.56,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10268,Pinnacle Plumbing & Drain,Field,Plumber - Master,pay_basis,Blank pay basis,41.96,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10152,Pinnacle Plumbing & Drain,Field,Plumber - Apprentice,pay_basis,Blank pay basis,17.65,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10388,Pinnacle Plumbing & Drain,Fleet,Warehouse Associate,pay_basis,Blank pay basis,17.23,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10341,Pinnacle Plumbing & Drain,Call Center,CSR,pay_basis,Blank pay basis,16.68,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10005,Pinnacle Plumbing & Drain,Field,Plumbing Installer - Apprentice,pay_basis,Blank pay basis,21.11,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10298,Pinnacle Plumbing & Drain,Sales,Sales Consultant,pay_basis,Blank pay basis,52500.0,Annual,"Rate below 200 is Hourly, at or above is Annual"
PIN-10407,Pinnacle Plumbing & Drain,Acctg,AP/AR Specialist,pay_basis,Blank pay basis,22.64,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10279,Pinnacle Plumbing & Drain,Field,Field Supervisor,pay_basis,Blank pay basis,84500.0,Annual,"Rate below 200 is Hourly, at or above is Annual"
PIN-10095,Pinnacle Plumbing & Drain,Field,Plumbing Installer,pay_basis,Blank pay basis,28.3,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10051,Pinnacle Plumbing & Drain,Field,Plumbing Installer,pay_basis,Blank pay basis,24.39,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10223,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,pay_basis,Blank pay basis,31.67,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10255,Pinnacle Plumbing & Drain,Field,Plumber - Master,pay_basis,Blank pay basis,38.05,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10278,Pinnacle Plumbing & Drain,Field,Field Supervisor,pay_basis,Blank pay basis,80000.0,Annual,"Rate below 200 is Hourly, at or above is Annual"
PIN-10173,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,pay_basis,Blank pay basis,30.61,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10413,Pinnacle Plumbing & Drain,Acctg,AP/AR Specialist,pay_basis,Blank pay basis,22.84,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10118,Pinnacle Plumbing & Drain,Field,Plumbing Installer - Lead,pay_basis,Blank pay basis,41.23,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10290,Pinnacle Plumbing & Drain,Sales,Sales Consultant,pay_basis,Blank pay basis,48500.0,Annual,"Rate below 200 is Hourly, at or above is Annual"
PIN-10362,Pinnacle Plumbing & Drain,Call Center,CSR,pay_basis,Blank pay basis,18.5,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10396,Pinnacle Plumbing & Drain,Fleet,Parts Coordinator,pay_basis,Blank pay basis,22.27,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10017,Pinnacle Plumbing & Drain,Field,Plumbing Installer - Apprentice,pay_basis,Blank pay basis,19.66,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10406,Pinnacle Plumbing & Drain,Fleet,Fleet Coordinator,pay_basis,Blank pay basis,53500.0,Annual,"Rate below 200 is Hourly, at or above is Annual"
PIN-10288,Pinnacle Plumbing & Drain,Sales,Sales Consultant,pay_basis,Blank pay basis,45500.0,Annual,"Rate below 200 is Hourly, at or above is Annual"
PIN-10048,Pinnacle Plumbing & Drain,Field,Plumbing Installer,pay_basis,Blank pay basis,28.08,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-C311,Pinnacle Plumbing & Drain,Field,Contract HVAC Technician,pay_basis,Blank pay basis,38.76,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10062,Pinnacle Plumbing & Drain,Field,Plumbing Installer,pay_basis,Blank pay basis,28.69,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10297,Pinnacle Plumbing & Drain,Sales,Sales Consultant,pay_basis,Blank pay basis,53000.0,Annual,"Rate below 200 is Hourly, at or above is Annual"
PIN-10053,Pinnacle Plumbing & Drain,Field,Plumbing Installer,pay_basis,Blank pay basis,26.7,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10239,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,pay_basis,Blank pay basis,32.72,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10333,Pinnacle Plumbing & Drain,Call Center,CSR,pay_basis,Blank pay basis,18.92,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10079,Pinnacle Plumbing & Drain,Field,Plumbing Installer,pay_basis,Blank pay basis,22.71,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10190,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,pay_basis,Blank pay basis,28.93,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10356,Pinnacle Plumbing & Drain,Call Center,CSR,pay_basis,Blank pay basis,17.83,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-C327,Pinnacle Plumbing & Drain,Field,Contract Electrician,pay_basis,Blank pay basis,46.66,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10104,Pinnacle Plumbing & Drain,Field,Plumbing Installer,pay_basis,Blank pay basis,29.23,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10281,Pinnacle Plumbing & Drain,Field,Field Supervisor,pay_basis,Blank pay basis,85000.0,Annual,"Rate below 200 is Hourly, at or above is Annual"
PIN-10329,Pinnacle Plumbing & Drain,Call Center,CSR,pay_basis,Blank pay basis,16.8,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10423,Pinnacle Plumbing & Drain,HR,HR Coordinator,pay_basis,Blank pay basis,49500.0,Annual,"Rate below 200 is Hourly, at or above is Annual"
PIN-10401,Pinnacle Plumbing & Drain,Fleet,Parts Coordinator,pay_basis,Blank pay basis,22.44,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10131,Pinnacle Plumbing & Drain,Field,Installation Manager,pay_basis,Blank pay basis,85500.0,Annual,"Rate below 200 is Hourly, at or above is Annual"
PIN-10049,Pinnacle Plumbing & Drain,Field,Plumbing Installer,pay_basis,Blank pay basis,25.19,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10300,Pinnacle Plumbing & Drain,Sales,Sales Consultant,pay_basis,Blank pay basis,54500.0,Annual,"Rate below 200 is Hourly, at or above is Annual"
PIN-10338,Pinnacle Plumbing & Drain,Call Center,CSR,pay_basis,Blank pay basis,16.57,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10188,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,pay_basis,Blank pay basis,29.77,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10366,Pinnacle Plumbing & Drain,Call Center,Dispatcher,pay_basis,Blank pay basis,19.65,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10317,Pinnacle Plumbing & Drain,Sales,Inside Sales Representative,pay_basis,Blank pay basis,20.65,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10292,Pinnacle Plumbing & Drain,Sales,Sales Consultant,pay_basis,Blank pay basis,47500.0,Annual,"Rate below 200 is Hourly, at or above is Annual"
PIN-10184,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,pay_basis,Blank pay basis,24.06,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10039,Pinnacle Plumbing & Drain,Field,Plumbing Installer,pay_basis,Blank pay basis,24.69,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10309,Pinnacle Plumbing & Drain,Sales,Senior Sales Consultant,pay_basis,Blank pay basis,61500.0,Annual,"Rate below 200 is Hourly, at or above is Annual"
PIN-10097,Pinnacle Plumbing & Drain,Field,Plumbing Installer,pay_basis,Blank pay basis,24.51,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10197,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,pay_basis,Blank pay basis,25.89,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10209,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,pay_basis,Blank pay basis,27.39,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10105,Pinnacle Plumbing & Drain,Field,Plumbing Installer - Lead,pay_basis,Blank pay basis,42.38,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10421,Pinnacle Plumbing & Drain,Acctg,Controller,pay_basis,Blank pay basis,123000.0,Annual,"Rate below 200 is Hourly, at or above is Annual"
PIN-10040,Pinnacle Plumbing & Drain,Field,Plumbing Installer,pay_basis,Blank pay basis,28.94,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10004,Pinnacle Plumbing & Drain,Field,Plumbing Installer - Apprentice,pay_basis,Blank pay basis,18.7,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10135,Pinnacle Plumbing & Drain,Field,Installation Manager,pay_basis,Blank pay basis,84000.0,Annual,"Rate below 200 is Hourly, at or above is Annual"
PIN-10306,Pinnacle Plumbing & Drain,Sales,Senior Sales Consultant,pay_basis,Blank pay basis,57500.0,Annual,"Rate below 200 is Hourly, at or above is Annual"
PIN-10230,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,pay_basis,Blank pay basis,30.37,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10038,Pinnacle Plumbing & Drain,Field,Plumbing Installer,pay_basis,Blank pay basis,27.01,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10171,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,pay_basis,Blank pay basis,26.58,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10228,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,pay_basis,Blank pay basis,28.74,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10106,Pinnacle Plumbing & Drain,Field,Plumbing Installer - Lead,pay_basis,Blank pay basis,41.29,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10324,Pinnacle Plumbing & Drain,Call Center,CSR,pay_basis,Blank pay basis,16.95,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10241,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,pay_basis,Blank pay basis,31.34,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10012,Pinnacle Plumbing & Drain,Field,Plumbing Installer - Apprentice,pay_basis,Blank pay basis,20.21,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10343,Pinnacle Plumbing & Drain,Call Center,CSR,pay_basis,Blank pay basis,20.78,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10202,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,pay_basis,Blank pay basis,27.42,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10243,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,pay_basis,Blank pay basis,29.49,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10082,Pinnacle Plumbing & Drain,Field,Plumbing Installer,pay_basis,Blank pay basis,27.57,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10164,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,pay_basis,Blank pay basis,33.58,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10136,Pinnacle Plumbing & Drain,Field,Plumber - Apprentice,pay_basis,Blank pay basis,17.41,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10081,Pinnacle Plumbing & Drain,Field,Plumbing Installer,pay_basis,Blank pay basis,23.88,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10214,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,pay_basis,Blank pay basis,33.44,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10311,Pinnacle Plumbing & Drain,Sales,Senior Sales Consultant,pay_basis,Blank pay basis,50500.0,Annual,"Rate below 200 is Hourly, at or above is Annual"
PIN-10094,Pinnacle Plumbing & Drain,Field,Plumbing Installer,pay_basis,Blank pay basis,22.96,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10189,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,pay_basis,Blank pay basis,29.68,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10201,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,pay_basis,Blank pay basis,26.21,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10416,Pinnacle Plumbing & Drain,Acctg,Staff Accountant,pay_basis,Blank pay basis,67500.0,Annual,"Rate below 200 is Hourly, at or above is Annual"
PIN-10001,Pinnacle Plumbing & Drain,Field,Plumbing Installer - Apprentice,pay_basis,Blank pay basis,17.16,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10138,Pinnacle Plumbing & Drain,Field,Plumber - Apprentice,pay_basis,Blank pay basis,20.7,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10198,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,pay_basis,Blank pay basis,24.86,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10019,Pinnacle Plumbing & Drain,Field,Plumbing Installer - Apprentice,pay_basis,Blank pay basis,19.49,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10385,Pinnacle Plumbing & Drain,Fleet,Warehouse Associate,pay_basis,Blank pay basis,16.29,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10424,Pinnacle Plumbing & Drain,Executive,Executive Assistant,pay_basis,Blank pay basis,64500.0,Annual,"Rate below 200 is Hourly, at or above is Annual"
PIN-C335,Pinnacle Plumbing & Drain,Fleet,Temp Warehouse Associate,pay_basis,Blank pay basis,17.2,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10052,Pinnacle Plumbing & Drain,Field,Plumbing Installer,pay_basis,Blank pay basis,22.81,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10229,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,pay_basis,Blank pay basis,30.16,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10246,Pinnacle Plumbing & Drain,Field,Plumber - Master,pay_basis,Blank pay basis,39.58,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10299,Pinnacle Plumbing & Drain,Sales,Sales Consultant,pay_basis,Blank pay basis,49000.0,Annual,"Rate below 200 is Hourly, at or above is Annual"
PIN-10008,Pinnacle Plumbing & Drain,Field,Plumbing Installer - Apprentice,pay_basis,Blank pay basis,20.8,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10177,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,pay_basis,Blank pay basis,30.82,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10126,Pinnacle Plumbing & Drain,Field,Installation Manager,pay_basis,Blank pay basis,83500.0,Annual,"Rate below 200 is Hourly, at or above is Annual"
PIN-10287,Pinnacle Plumbing & Drain,Sales,Sales Consultant,pay_basis,Blank pay basis,54500.0,Annual,"Rate below 200 is Hourly, at or above is Annual"
PIN-10041,Pinnacle Plumbing & Drain,Field,Plumbing Installer,pay_basis,Blank pay basis,27.96,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10207,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,pay_basis,Blank pay basis,25.86,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-C328,Pinnacle Plumbing & Drain,Field,Contract Electrician,pay_basis,Blank pay basis,57.29,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10119,Pinnacle Plumbing & Drain,Field,Plumbing Installer - Lead,pay_basis,Blank pay basis,40.4,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10380,Pinnacle Plumbing & Drain,Call Center,Customer Care Manager,pay_basis,Blank pay basis,83500.0,Annual,"Rate below 200 is Hourly, at or above is Annual"
PIN-10394,Pinnacle Plumbing & Drain,Fleet,Parts Coordinator,pay_basis,Blank pay basis,22.67,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10064,Pinnacle Plumbing & Drain,Field,Plumbing Installer,pay_basis,Blank pay basis,29.56,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10208,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,pay_basis,Blank pay basis,24.95,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10258,Pinnacle Plumbing & Drain,Field,Plumber - Master,pay_basis,Blank pay basis,35.98,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10172,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,pay_basis,Blank pay basis,32.27,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10313,Pinnacle Plumbing & Drain,Sales,Inside Sales Representative,pay_basis,Blank pay basis,18.89,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10107,Pinnacle Plumbing & Drain,Field,Plumbing Installer - Lead,pay_basis,Blank pay basis,41.75,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10276,Pinnacle Plumbing & Drain,Field,Field Supervisor,pay_basis,Blank pay basis,76500.0,Annual,"Rate below 200 is Hourly, at or above is Annual"
PIN-10302,Pinnacle Plumbing & Drain,Sales,Sales Consultant,pay_basis,Blank pay basis,47000.0,Annual,"Rate below 200 is Hourly, at or above is Annual"
PIN-10122,Pinnacle Plumbing & Drain,Field,Plumbing Installer - Lead,pay_basis,Blank pay basis,43.7,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10357,Pinnacle Plumbing & Drain,Call Center,CSR,pay_basis,Blank pay basis,19.77,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10315,Pinnacle Plumbing & Drain,Sales,Inside Sales Representative,pay_basis,Blank pay basis,18.9,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10124,Pinnacle Plumbing & Drain,Field,Plumbing Installer - Lead,pay_basis,Blank pay basis,40.06,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10308,Pinnacle Plumbing & Drain,Sales,Senior Sales Consultant,pay_basis,Blank pay basis,50500.0,Annual,"Rate below 200 is Hourly, at or above is Annual"
PIN-10187,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,pay_basis,Blank pay basis,25.6,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10147,Pinnacle Plumbing & Drain,Field,Plumber - Apprentice,pay_basis,Blank pay basis,20.57,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10146,Pinnacle Plumbing & Drain,Field,Plumber - Apprentice,pay_basis,Blank pay basis,19.78,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10024,Pinnacle Plumbing & Drain,Field,Plumbing Installer - Apprentice,pay_basis,Blank pay basis,21.61,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10363,Pinnacle Plumbing & Drain,Call Center,CSR,pay_basis,Blank pay basis,16.25,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10248,Pinnacle Plumbing & Drain,Field,Plumber - Master,pay_basis,Blank pay basis,41.72,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10404,Pinnacle Plumbing & Drain,Fleet,Fleet Coordinator,pay_basis,Blank pay basis,57500.0,Annual,"Rate below 200 is Hourly, at or above is Annual"
PIN-10219,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,pay_basis,Blank pay basis,26.08,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10212,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,pay_basis,Blank pay basis,33.82,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10047,Pinnacle Plumbing & Drain,Field,Plumbing Installer,pay_basis,Blank pay basis,29.54,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10345,Pinnacle Plumbing & Drain,Call Center,CSR,pay_basis,Blank pay basis,17.92,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10411,Pinnacle Plumbing & Drain,Acctg,AP/AR Specialist,pay_basis,Blank pay basis,22.28,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10218,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,pay_basis,Blank pay basis,30.32,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10142,Pinnacle Plumbing & Drain,Field,Plumber - Apprentice,pay_basis,Blank pay basis,20.61,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10100,Pinnacle Plumbing & Drain,Field,Plumbing Installer,pay_basis,Blank pay basis,25.82,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10159,Pinnacle Plumbing & Drain,Field,Plumber - Apprentice,pay_basis,Blank pay basis,21.13,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10346,Pinnacle Plumbing & Drain,Call Center,CSR,pay_basis,Blank pay basis,17.88,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10321,Pinnacle Plumbing & Drain,Sales,Sales Manager,pay_basis,Blank pay basis,105500.0,Annual,"Rate below 200 is Hourly, at or above is Annual"
PIN-10379,Pinnacle Plumbing & Drain,Call Center,Customer Care Manager,pay_basis,Blank pay basis,72000.0,Annual,"Rate below 200 is Hourly, at or above is Annual"
PIN-10237,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,pay_basis,Blank pay basis,27.85,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10310,Pinnacle Plumbing & Drain,Sales,Senior Sales Consultant,pay_basis,Blank pay basis,56500.0,Annual,"Rate below 200 is Hourly, at or above is Annual"
PIN-10021,Pinnacle Plumbing & Drain,Field,Plumbing Installer - Apprentice,pay_basis,Blank pay basis,20.18,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10295,Pinnacle Plumbing & Drain,Sales,Sales Consultant,pay_basis,Blank pay basis,51500.0,Annual,"Rate below 200 is Hourly, at or above is Annual"
PIN-10182,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,pay_basis,Blank pay basis,26.77,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10326,Pinnacle Plumbing & Drain,Call Center,CSR,pay_basis,Blank pay basis,18.27,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10088,Pinnacle Plumbing & Drain,Field,Plumbing Installer,pay_basis,Blank pay basis,25.41,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-C303,Pinnacle Plumbing & Drain,Field,Contract HVAC Technician,pay_basis,Blank pay basis,41.52,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10225,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,pay_basis,Blank pay basis,33.85,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10264,Pinnacle Plumbing & Drain,Field,Plumber - Master,pay_basis,Blank pay basis,34.28,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10036,Pinnacle Plumbing & Drain,Field,Plumbing Installer,pay_basis,Blank pay basis,23.78,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10084,Pinnacle Plumbing & Drain,Field,Plumbing Installer,pay_basis,Blank pay basis,24.77,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10154,Pinnacle Plumbing & Drain,Field,Plumber - Apprentice,pay_basis,Blank pay basis,21.68,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10153,Pinnacle Plumbing & Drain,Field,Plumber - Apprentice,pay_basis,Blank pay basis,20.05,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10377,Pinnacle Plumbing & Drain,Call Center,Call Center Supervisor,pay_basis,Blank pay basis,60500.0,Annual,"Rate below 200 is Hourly, at or above is Annual"
PIN-10028,Pinnacle Plumbing & Drain,Field,Plumbing Installer - Apprentice,pay_basis,Blank pay basis,21.27,Hourly,"Rate below 200 is Hourly, at or above is Annual"
