employee_id,opco,department,job_title,job_level,employee_type,pay_rate,pay_basis,scheduled_weekly_hours,hire_date,termination_date,status,work_state
PIN-10016,Pinnacle Plumbing & Drain,Field,Plumbing Installer - Apprentice,,FT,19.57,,,2024-07-16,,Active,TX
BAY-10034,Bayside Mechanical,Install,HVAC Installer II,,FT,26.95,Hourly,40.0,2022-05-25,,Active,FL
GLC-10253,Great Lakes Comfort Systems,Service - HVAC,Field Supervisor,L4,,76000.0,Annual,40.0,2021-09-23,,Active,MI
GLC-10023,Great Lakes Comfort Systems,Install,Installer,L1,Regular,20.51,Hourly,40.0,2025-09-15,,Active,MI
GLC-10328,Great Lakes Comfort Systems,Customer Care,Dispatcher,L2,Regular,19.14,Hourly,40.0,2020-12-12,,Active,MI
GLC-10295,Great Lakes Comfort Systems,Customer Care,Customer Service Representative,L1,Regular,19.49,Hourly,25.0,2025-09-02,,Active,MI
GLC-10179,Great Lakes Comfort Systems,Service - Plumbing,Technician,L2,Full-Time,33.28,Hourly,40.0,2021-05-14,,Active,MI
BAY-90070,Bayside Mechanical,Service,HVAC Service Tech I,,Regular,20.67,Hourly,40.0,2020-04-23,2025-09-04,Terminated,FL
BAY-10087,Bayside Mechanical,Install,HVAC Installer II,,Regular,29.34,Hourly,40.0,2025-06-20,,Active,FL
GLC-10075,Great Lakes Comfort Systems,Install,Installer,L2,,24.96,Hourly,40.0,2020-05-14,,Active,MI
GLC-10045,Great Lakes Comfort Systems,Install,Installer,L2,Full-Time,26.83,Hourly,40.0,2024-06-07,,Active,MI
GLC-10016,Great Lakes Comfort Systems,Install,Installer,L1,Regular,19.21,Hourly,40.0,2024-11-22,,Active,MI
GLC-10029,Great Lakes Comfort Systems,Install,Installer,L1,Regular,17.35,Hourly,40.0,2025-11-17,,Active,MI
PIN-90001,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,,Full-Time,25.6,,,2020-08-20,2026-04-16,Terminated,TX
RED-10267,Redwood Electric,Parts & Fleet,Fleet Coordinator,,,51500.0,Annual,,2026-02-06,,Active,AZ
GLC-10129,Great Lakes Comfort Systems,Service - Plumbing,Technician,L1,FT,20.27,Hourly,40.0,2022-06-25,,Active,MI
PIN-90069,Pinnacle Plumbing & Drain,Fleet,Fleet Coordinator,,Full-Time,59500.0,,,2020-06-13,2025-12-05,Terminated,TX
PIN-10074,Pinnacle Plumbing & Drain,Field,Plumbing Installer,,Regular,25.84,,,2024-11-23,,Active,TX
GLC-10279,Great Lakes Comfort Systems,Sales,Comfort Advisor,L2,Full-Time,49500.0,Annual,40.0,2025-01-29,,Active,MI
GLC-10273,Great Lakes Comfort Systems,Sales,Comfort Advisor,L2,Full-Time,48000.0,Annual,40.0,2025-01-27,,Active,MI
RED-10176,Redwood Electric,Field Ops - Service,Electrician (Lvl 3),,Full-Time,39.1,Hourly,,2025-05-30,,Active,AZ
GLC-10285,Great Lakes Comfort Systems,Sales,Comfort Advisor,L2,Regular,55000.0,Annual,40.0,2025-02-03,,Active,MI
NHS-10071,Northstar Corporate,Executive & Corporate,Operations Analyst,,Regular,71500.0,Annual,40.0,2023-06-26,,Leave,FL
PIN-10149,Pinnacle Plumbing & Drain,Field,Plumber - Apprentice,,FT,20.57,,,2025-06-12,,Active,TX
BAY-10241,Bayside Mechanical,Service,HVAC Service Tech II,,Full-Time,29.6,Hourly,40.0,2020-12-27,,Active,FL
PIN-10083,Pinnacle Plumbing & Drain,Field,Plumbing Installer,,,26.0,,,2017-02-19,,Active,TX
BAY-90060,Bayside Mechanical,Install,HVAC Installer II,,,29.36,Hourly,40.0,2020-03-24,2026-02-01,Terminated,FL
GLC-10017,Great Lakes Comfort Systems,Install,Installer,L1,Full-Time,18.84,Hourly,40.0,2024-09-06,,Active,MI
RED-10171,Redwood Electric,Field Ops - Service,Electrician (Lvl 2),,Regular,29.86,Hourly,,2022-10-03,,Active,AZ
BAY-10398,Bayside Mechanical,Customer Care,Customer Service Rep,,Full-Time,20.8,Hourly,40.0,2022-07-15,,Active,FL
GLC-10222,Great Lakes Comfort Systems,Service - HVAC,Technician,L2,Regular,30.29,Hourly,40.0,2019-12-13,,Active,MI
BAY-10472,Bayside Mechanical,Finance,Senior Accountant,,,86500.0,Annual,40.0,2022-08-15,,Active,FL
GLC-10272,Great Lakes Comfort Systems,Sales,Comfort Advisor,L2,Regular,52000.0,Annual,40.0,2024-02-08,,Active,MI
PIN-10257,Pinnacle Plumbing & Drain,Field,Plumber - Master,,Full-Time,34.73,,,2021-11-29,,Active,TX
PIN-10240,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,,Full-Time,26.3,,,2024-02-11,,Active,TX
RED-10141,Redwood Electric,Field Ops - Service,Electrician (Lvl 2),,FT,33.97,Hourly,,2021-10-28,,Active,AZ
GLC-10053,Great Lakes Comfort Systems,Install,Installer,L2,FT,27.79,Hourly,40.0,2024-10-28,,Active,MI
PIN-10409,Pinnacle Plumbing & Drain,Acctg,AP/AR Specialist,,FT,23.5,,,2024-07-07,,Active,TX
NHS-10001,Northstar Corporate,Finance & Accounting,Payroll Specialist,,FT,59500.0,Annual,40.0,2022-09-21,,Active,FL
RED-10145,Redwood Electric,Field Ops - Service,Electrician (Lvl 2),,Regular,25.36,Hourly,,2023-01-03,,Active,AZ
RED-10216,Redwood Electric,Sales,Sr Home Solutions Consultant,,Regular,62000.0,Annual,,2024-05-10,,Active,AZ
PIN-90032,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,,FT,26.89,,,2020-02-29,2025-08-30,Terminated,TX
RED-10221,Redwood Electric,CSR,Cust Svc Rep,,Full-Time,19.49,Hourly,,2020-10-23,,Active,AZ
PIN-10216,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,,Regular,25.72,,,2024-03-17,,Active,TX
PIN-10335,Pinnacle Plumbing & Drain,Call Center,CSR,,Regular,17.73,,,2020-01-12,,Active,TX
RED-10056,Redwood Electric,Installation,Electrical Installer (Lvl 2),,Regular,25.7,Hourly,,2025-04-19,,Active,AZ
GLC-10379,Great Lakes Comfort Systems,Finance,AP/AR Specialist,L1,Full-Time,21.27,Hourly,40.0,2016-10-12,,Active,MI
PIN-10425,Pinnacle Plumbing & Drain,Executive,General Manager,,,193500.0,,,2025-01-25,,Active,TX
BAY-10209,Bayside Mechanical,Service,HVAC Service Tech II,,Regular,30.43,Hourly,40.0,2025-03-22,,Active,FL
PIN-10417,Pinnacle Plumbing & Drain,Acctg,Staff Accountant,,Regular,70000.0,,,2022-12-26,,Active,TX
RED-10002,Redwood Electric,Installation,Apprentice Electrician (Lvl 1),,Regular,20.32,Hourly,,2025-09-16,,Active,AZ
BAY-10149,Bayside Mechanical,Service,HVAC Service Tech I,,FT,20.5,Hourly,40.0,2022-11-12,,Active,FL
PIN-10069,Pinnacle Plumbing & Drain,Field,Plumbing Installer,,FT,28.81,,,2024-08-11,,Active,TX
PIN-10408,Pinnacle Plumbing & Drain,Acctg,AP/AR Specialist,,Full-Time,23.9,,,2023-11-13,,Active,TX
BAY-90087,Bayside Mechanical,Install,HVAC Installer II,,FT,24.06,Hourly,40.0,2016-01-07,2026-02-11,Terminated,FL
PIN-10344,Pinnacle Plumbing & Drain,Call Center,CSR,,,18.76,,,2022-03-27,,Active,TX
GLC-10231,Great Lakes Comfort Systems,Service - Plumbing,Technician,L3,FT,40.13,Hourly,40.0,2022-03-23,,Active,MI
PIN-10422,Pinnacle Plumbing & Drain,Acctg,Controller,,Full-Time,139000.0,,,2020-12-18,,Active,TX
RED-10218,Redwood Electric,Sales,Inside Sales Representative,,Regular,20.2,Hourly,,2025-04-07,,Active,AZ
GLC-10293,Great Lakes Comfort Systems,Customer Care,Customer Service Representative,L1,Regular,19.58,Hourly,40.0,2025-07-10,,Active,MI
GLC-10080,Great Lakes Comfort Systems,Install,Installer,L2,FT,24.91,Hourly,40.0,2021-12-09,,Active,MI
GLC-10160,Great Lakes Comfort Systems,Service - HVAC,Technician,L2,Regular,32.9,Hourly,40.0,2022-07-04,,Active,MI
BAY-10452,Bayside Mechanical,Warehouse,Fleet Coordinator,,Regular,54000.0,Annual,40.0,2021-09-15,,Active,FL
RED-90027,Redwood Electric,Field Ops - Service,Electrician (Lvl 2),,Regular,31.94,Hourly,,2021-02-10,2026-03-20,Terminated,AZ
BAY-10124,Bayside Mechanical,Install,Lead HVAC Installer,,Regular,41.88,Hourly,40.0,2024-07-05,,Active,FL
RED-10014,Redwood Electric,Installation,Apprentice Electrician (Lvl 1),,Regular,17.88,Hourly,,2017-06-19,,Active,AZ
RED-10054,Redwood Electric,Installation,Electrical Installer (Lvl 2),,FT,26.75,Hourly,,2026-01-19,,Active,AZ
BAY-10287,Bayside Mechanical,Service,HVAC Service Tech III,,,43.53,Hourly,40.0,2025-05-31,,Active,FL
BAY-10239,Bayside Mechanical,Service,HVAC Service Tech II,,Regular,32.91,Hourly,40.0,2024-07-12,,Active,FL
BAY-10008,Bayside Mechanical,Install,HVAC Installer I,,FT,19.94,Hourly,40.0,2022-06-12,,Active,FL
RED-10027,Redwood Electric,Installation,Electrical Installer (Lvl 2),,FT,29.0,Hourly,,2021-11-23,,Active,AZ
BAY-10349,Bayside Mechanical,Sales,Comfort Advisor,,Full-Time,45000.0,Annual,40.0,2024-02-15,,Active,FL
GLC-10300,Great Lakes Comfort Systems,Customer Care,Customer Service Representative,L1,Regular,16.86,Hourly,24.0,2026-03-29,,Active,MI
BAY-10249,Bayside Mechanical,Service,HVAC Service Tech II,,Full-Time,31.02,Hourly,40.0,2022-07-17,,Active,FL
PIN-10006,Pinnacle Plumbing & Drain,Field,Plumbing Installer - Apprentice,,,18.93,,,2025-09-11,,Active,TX
GLC-90090,Great Lakes Comfort Systems,Install,Installer,L3,FT,41.25,Hourly,40.0,2017-08-10,2026-01-26,Terminated,MI
BAY-10285,Bayside Mechanical,Service,HVAC Service Tech III,,FT,35.51,Hourly,40.0,2024-06-14,,Active,FL
GLC-10022,Great Lakes Comfort Systems,Install,Installer,L1,Full-Time,18.92,Hourly,40.0,2012-05-31,,Active,MI
GLC-10177,Great Lakes Comfort Systems,Service - HVAC,Technician,L2,,33.24,Hourly,40.0,2021-05-05,,Active,MI
BAY-10174,Bayside Mechanical,Service,HVAC Service Tech I,,FT,19.94,Hourly,40.0,2026-04-16,,Active,FL
BAY-10009,Bayside Mechanical,Install,HVAC Installer I,,FT,20.95,Hourly,40.0,2026-03-23,,Active,FL
GLC-10195,Great Lakes Comfort Systems,Service - HVAC,Technician,L2,Regular,28.45,Hourly,40.0,2025-11-06,,Active,MI
PIN-90074,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,,FT,31.54,,,2019-11-08,2025-11-12,Terminated,TX
PIN-10305,Pinnacle Plumbing & Drain,Sales,Sales Consultant,,FT,50000.0,,,2023-08-24,,Active,TX
GLC-10220,Great Lakes Comfort Systems,Service - HVAC,Technician,L2,Full-Time,28.04,Hourly,40.0,2021-10-17,,Active,MI
PIN-10205,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,,Regular,28.56,,,2023-03-08,,Active,TX
NHS-10052,Northstar Corporate,Marketing,Marketing Coordinator,,,57000.0,Annual,40.0,2018-08-06,,Active,FL
RED-10025,Redwood Electric,Installation,Electrical Installer (Lvl 2),,Regular,24.35,Hourly,,2023-01-24,,Active,AZ
RED-10079,Redwood Electric,Installation,Lead Electrical Installer (Lvl 3),,Regular,43.09,Hourly,,2017-02-04,,Active,AZ
BAY-10270,Bayside Mechanical,Service,HVAC Service Tech II,,Regular,31.1,Hourly,40.0,2016-03-29,,Active,FL
PIN-10140,Pinnacle Plumbing & Drain,Field,Plumber - Apprentice,,Regular,20.69,,,2023-07-04,,Active,TX
PIN-10323,Pinnacle Plumbing & Drain,Call Center,CSR,,,18.62,,,2026-02-28,,Active,TX
BAY-10332,Bayside Mechanical,Sales,Comfort Advisor,,Regular,49000.0,Annual,40.0,2022-05-26,,Active,FL
GLC-10345,Great Lakes Comfort Systems,Sales,Customer Care Manager,L4,Full-Time,72500.0,Annual,40.0,2023-01-15,,,MI
GLC-10237,Great Lakes Comfort Systems,Service - Plumbing,Technician,L3,Full-Time,43.29,Hourly,40.0,2024-01-27,,Active,MI
NHS-10042,Northstar Corporate,IT,Business Systems Analyst,,,90000.0,Annual,40.0,2024-03-12,,Active,FL
PIN-10398,Pinnacle Plumbing & Drain,Fleet,Parts Coordinator,,Regular,22.09,,,2024-01-20,,Active,TX
GLC-10091,Great Lakes Comfort Systems,Install,Installer,L3,FT,44.9,Hourly,40.0,2022-12-14,,Active,MI
RED-10236,Redwood Electric,Sales,Cust Svc Rep,,Regular,16.13,Hourly,,2021-12-14,,,AZ
RED-10197,Redwood Electric,Field Ops - Service,Field Supervisor,,Regular,79000.0,Annual,,2025-08-13,,Active,AZ
PIN-10400,Pinnacle Plumbing & Drain,Fleet,Parts Coordinator,,,25.56,,,2019-11-09,,Active,TX
GLC-10351,Great Lakes Comfort Systems,Warehouse,Warehouse Associate,L1,Full-Time,18.8,Hourly,40.0,2023-12-13,,Active,MI
PIN-10268,Pinnacle Plumbing & Drain,Field,Plumber - Master,,FT,41.96,,,2025-10-25,,Active,TX
GLC-10292,Great Lakes Comfort Systems,Customer Care,Customer Service Representative,L1,,16.36,Hourly,40.0,2018-10-06,,Active,MI
BAY-10051,Bayside Mechanical,Install,HVAC Installer II,,,25.82,Hourly,40.0,2024-03-14,,Active,FL
RED-10128,Redwood Electric,Field Ops - Service,Electrician (Lvl 2),,,28.16,Hourly,,2022-04-19,,Active,AZ
BAY-10108,Bayside Mechanical,Install,HVAC Installer II,,Regular,27.37,Hourly,40.0,2026-01-09,,Active,FL
RED-10223,Redwood Electric,CSR,Cust Svc Rep,,Regular,19.37,Hourly,,2024-06-23,,Active,AZ
PIN-10152,Pinnacle Plumbing & Drain,Field,Plumber - Apprentice,,FT,17.65,,,2024-04-19,,Active,TX
BAY-10060,Bayside Mechanical,Install,HVAC Installer II,,Regular,25.39,Hourly,40.0,2025-10-19,,Active,FL
NHS-10059,Northstar Corporate,Marketing,Marketing Manager,,,86000.0,Annual,40.0,2020-09-23,,Active,FL
BAY-10126,Bayside Mechanical,Install,Lead HVAC Installer,,Regular,40.09,Hourly,40.0,2016-06-06,,Active,FL
NHS-10076,Northstar Corporate,Executive & Corporate,Chief Financial Officer,,Regular,314500.0,Annual,40.0,2025-04-02,,Active,FL
BAY-10272,Bayside Mechanical,Service,HVAC Service Tech II,,,26.79,Hourly,40.0,2021-07-18,,Active,FL
BAY-10235,Bayside Mechanical,Service,HVAC Service Tech II,,,33.04,Hourly,40.0,2024-01-20,,Active,FL
GLC-10138,Great Lakes Comfort Systems,Install,Technician,L1,Regular,17.05,Hourly,40.0,2023-05-03,,,MI
PIN-10388,Pinnacle Plumbing & Drain,Fleet,Warehouse Associate,,FT,17.23,,,2023-07-27,,Active,TX
PIN-10341,Pinnacle Plumbing & Drain,Call Center,CSR,,Full-Time,16.68,,,2015-08-11,,Active,TX
RED-10237,Redwood Electric,CSR,Cust Svc Rep,,Regular,20.5,Hourly,,2011-12-12,,Active,AZ
GLC-10337,Great Lakes Comfort Systems,Customer Care,Call Center Supervisor,L3,Regular,62000.0,Annual,40.0,2026-05-01,,Active,MI
PIN-10005,Pinnacle Plumbing & Drain,Field,Plumbing Installer - Apprentice,,Regular,21.11,,,2023-08-10,,Active,TX
BAY-10118,Bayside Mechanical,Install,Lead HVAC Installer,,Regular,42.42,Hourly,40.0,2018-10-06,,Active,FL
RED-10119,Redwood Electric,Field Ops - Service,Electrician (Lvl 2),,Regular,24.99,Hourly,,2024-02-17,,Active,AZ
BAY-10217,Bayside Mechanical,Service,HVAC Service Tech II,,Full-Time,27.92,Hourly,40.0,2021-09-06,,Active,FL
RED-10235,Redwood Electric,CSR,Cust Svc Rep,,Regular,17.74,Hourly,,2018-06-05,,Active,AZ
PIN-10298,Pinnacle Plumbing & Drain,Sales,Sales Consultant,,FT,52500.0,,,2025-02-08,,Active,TX
PIN-10407,Pinnacle Plumbing & Drain,Acctg,AP/AR Specialist,,,22.64,,,2024-05-25,,Active,TX
BAY-10074,Bayside Mechanical,Install,HVAC Installer II,,Regular,26.79,Hourly,40.0,2024-07-13,,Active,FL
PIN-10279,Pinnacle Plumbing & Drain,Field,Field Supervisor,,FT,84500.0,,,2024-08-30,,Active,TX
PIN-90026,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,,Regular,33.82,,,2017-11-09,2026-08-14,Terminated,TX
RED-10053,Redwood Electric,Installation,Electrical Installer (Lvl 2),,Full-Time,23.04,Hourly,,2013-03-28,,Active,AZ
PIN-10095,Pinnacle Plumbing & Drain,Field,Plumbing Installer,,,28.3,,,2025-04-13,,Active,TX
PIN-10051,Pinnacle Plumbing & Drain,Field,Plumbing Installer,,FT,24.39,,,2022-12-27,,Active,TX
NHS-10012,Northstar Corporate,HR,HR Coordinator,,Regular,47000.0,Annual,40.0,2019-01-17,,Active,FL
BAY-10187,Bayside Mechanical,Service,HVAC Service Tech II,,Regular,30.05,Hourly,40.0,2024-10-09,,Active,FL
BAY-10004,Bayside Mechanical,Install,HVAC Installer I,,Regular,17.82,Hourly,40.0,2024-10-26,,Active,FL
GLC-10367,Great Lakes Comfort Systems,Warehouse,Fleet Coordinator,L2,,54500.0,Annual,40.0,2022-05-05,,Active,MI
GLC-10280,Great Lakes Comfort Systems,Sales,Comfort Advisor,L2,Regular,44500.0,Annual,40.0,2025-09-01,,Active,MI
RED-10047,Redwood Electric,Installation,Electrical Installer (Lvl 2),,,25.87,Hourly,,2023-09-29,,Active,AZ
NHS-90053,Northstar Corporate,Finance & Accounting,FP&A Analyst,,,84500.0,Annual,40.0,2020-11-20,2026-06-18,Terminated,FL
BAY-10367,Bayside Mechanical,Sales,Sales Manager,,,95000.0,Annual,40.0,2022-06-07,,Active,FL
PIN-10223,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,,Full-Time,31.67,,,2011-06-30,,Active,TX
NHS-10008,Northstar Corporate,Finance & Accounting,FP&A Analyst,,,84500.0,Annual,40.0,2024-01-09,,Active,FL
PIN-10255,Pinnacle Plumbing & Drain,Field,Plumber - Master,,Regular,38.05,,,2022-02-10,,Active,TX
RED-10194,Redwood Electric,Field Ops - Service,Field Supervisor,,,79500.0,Annual,,2025-10-14,,Active,AZ
NHS-10063,Northstar Corporate,Executive & Corporate,Executive Assistant,,Full-Time,63500.0,Annual,40.0,2023-07-11,,Active,FL
RED-10018,Redwood Electric,Installation,Apprentice Electrician (Lvl 1),,Regular,17.66,Hourly,,2019-09-17,,Active,AZ
GLC-10186,Great Lakes Comfort Systems,Service - HVAC,Technician,L2,Regular,25.45,Hourly,40.0,2024-02-13,,Active,MI
BAY-10482,Bayside Mechanical,Install,HVAC Installer II,,FT,24.0,Hourly,40.0,2026-08-17,,Active,FL
BAY-90037,Bayside Mechanical,Customer Care,Customer Service Rep,,Full-Time,20.7,Hourly,40.0,2012-06-09,2025-09-28,Terminated,FL
GLC-10230,Great Lakes Comfort Systems,Service - Plumbing,Technician,L3,Full-Time,34.34,Hourly,40.0,2016-08-19,,Active,MI
BAY-10463,Bayside Mechanical,Finance,AP/AR Specialist,,Regular,23.24,Hourly,40.0,2023-04-20,,Active,FL
BAY-10064,Bayside Mechanical,Install,HVAC Installer II,,FT,25.48,Hourly,40.0,2021-02-03,,Active,FL
PIN-10278,Pinnacle Plumbing & Drain,Field,Field Supervisor,,Regular,80000.0,,,2022-09-01,,Active,TX
BAY-C338,Bayside Mechanical,Customer Care,Temp CSR,,Temp,18.7,Hourly,40.0,2024-11-12,,Active,FL
BAY-10323,Bayside Mechanical,Service,Service Manager,,Full-Time,94500.0,Annual,40.0,2025-07-20,,Active,FL
PIN-10173,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,,,30.61,,,2020-08-24,,Active,TX
BAY-10282,Bayside Mechanical,Service,HVAC Service Tech III,,Full-Time,41.01,Hourly,40.0,2022-08-07,,Active,FL
GLC-10200,Great Lakes Comfort Systems,Service - HVAC,Technician,L2,,,Hourly,40.0,2022-02-20,,Active,MI
GLC-10296,Great Lakes Comfort Systems,Customer Care,Customer Service Representative,L1,Full-Time,19.41,Hourly,25.0,2025-02-25,,Active,MI
PIN-10413,Pinnacle Plumbing & Drain,Acctg,AP/AR Specialist,,FT,22.84,,,2023-10-05,,Active,TX
PIN-10118,Pinnacle Plumbing & Drain,Field,Plumbing Installer - Lead,,FT,41.23,,,2024-07-12,,Active,TX
PIN-10290,Pinnacle Plumbing & Drain,Sales,Sales Consultant,,Full-Time,48500.0,,,2024-09-29,,Active,TX
PIN-10362,Pinnacle Plumbing & Drain,Call Center,CSR,,Regular,18.5,,,2023-05-28,,Active,TX
PIN-10396,Pinnacle Plumbing & Drain,Fleet,Parts Coordinator,,,22.27,,,2024-11-26,,Active,TX
BAY-10114,Bayside Mechanical,Install,Lead HVAC Installer,,Full-Time,44.83,Hourly,40.0,2021-08-04,,Active,FL
PIN-10017,Pinnacle Plumbing & Drain,Field,Plumbing Installer - Apprentice,,Regular,19.66,,,2026-01-29,,Active,TX
NHS-10030,Northstar Corporate,IT,Help Desk Technician,,Regular,27.0,Hourly,40.0,2021-10-29,,Active,FL
GLC-10372,Great Lakes Comfort Systems,Warehouse,Warehouse Manager,L3,Full-Time,66000.0,Annual,40.0,2024-01-04,,Active,MI
BAY-10342,Bayside Mechanical,Sales,Comfort Advisor,,Regular,46500.0,Annual,40.0,2019-04-06,,Active,FL
PIN-10406,Pinnacle Plumbing & Drain,Fleet,Fleet Coordinator,,Regular,53500.0,,,2025-06-20,,Active,TX
RED-10258,Redwood Electric,Parts & Fleet,Warehouse Associate,,Full-Time,17.93,Hourly,,2023-04-17,,Active,AZ
BAY-10478,Bayside Mechanical,HR,Recruiter,,Full-Time,57500.0,Annual,40.0,2026-02-08,,Active,FL
PIN-10288,Pinnacle Plumbing & Drain,Sales,Sales Consultant,,FT,45500.0,,,2024-01-02,,Active,TX
NHS-10041,Northstar Corporate,IT,Business Systems Analyst,,,85500.0,Annual,40.0,2023-11-30,,Active,FL
RED-10137,Redwood Electric,Field Ops - Service,Electrician (Lvl 2),,Regular,31.94,Hourly,,2022-01-10,,Active,AZ
RED-10093,Redwood Electric,Installation,Install Manager,,FT,84500.0,Annual,,2017-09-03,,Active,AZ
GLC-10304,Great Lakes Comfort Systems,Customer Care,Customer Service Representative,L1,,17.36,Hourly,29.0,2025-02-14,,Active,MI
PIN-10048,Pinnacle Plumbing & Drain,Field,Plumbing Installer,,FT,28.08,,,2025-08-26,,Active,TX
PIN-C311,Pinnacle Plumbing & Drain,Field,Contract HVAC Technician,,1099,38.76,,,2025-05-19,,Active,TX
GLC-10078,Great Lakes Comfort Systems,Install,Installer,L2,FT,23.11,Hourly,40.0,2024-08-28,,Active,MI
GLC-10124,Great Lakes Comfort Systems,Service - HVAC,Technician,L1,Full-Time,19.44,Hourly,40.0,2017-03-02,,Active,MI
BAY-10297,Bayside Mechanical,Service,HVAC Service Tech III,,Regular,38.29,Hourly,40.0,2011-10-15,,Active,FL
RED-10059,Redwood Electric,Installation,Electrical Installer (Lvl 2),,Regular,27.75,Hourly,,2025-09-26,,Active,AZ
RED-10264,Redwood Electric,Parts & Fleet,Parts Coordinator,,Regular,20.41,Hourly,,2026-05-26,,Active,AZ
PIN-10062,Pinnacle Plumbing & Drain,Field,Plumbing Installer,,Regular,28.69,,,2021-07-03,,Active,TX
BAY-10112,Bayside Mechanical,Install,Lead HVAC Installer,,Regular,40.04,Hourly,40.0,2022-10-12,,Active,FL
PIN-10297,Pinnacle Plumbing & Drain,Sales,Sales Consultant,,,53000.0,,,2024-10-08,,Active,TX
GLC-10305,Great Lakes Comfort Systems,Customer Care,Customer Service Representative,L1,Full-Time,20.94,Hourly,40.0,2025-06-22,,Active,MI
GLC-10070,Great Lakes Comfort Systems,Install,Installer,L2,FT,29.92,Hourly,40.0,2021-01-23,,Active,MI
BAY-10113,Bayside Mechanical,Install,Lead HVAC Installer,,FT,40.2,Hourly,40.0,2025-11-25,,Active,FL
RED-10090,Redwood Electric,Installation,Lead Electrical Installer (Lvl 3),,FT,41.17,Hourly,,2024-07-03,,Active,AZ
BAY-10146,Bayside Mechanical,Service,HVAC Service Tech I,,Regular,21.64,Hourly,40.0,2025-03-21,,Active,FL
PIN-10053,Pinnacle Plumbing & Drain,Field,Plumbing Installer,,FT,26.7,,,2024-04-24,,Active,TX
BAY-10084,Bayside Mechanical,Install,HVAC Installer II,,FT,23.24,Hourly,40.0,2020-10-10,,Active,FL
RED-10089,Redwood Electric,Installation,Lead Electrical Installer (Lvl 3),,FT,45.71,Hourly,,2021-12-20,,Active,AZ
PIN-10239,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,,Full-Time,32.72,,,2019-02-27,,Active,TX
PIN-10333,Pinnacle Plumbing & Drain,Call Center,CSR,,Regular,18.92,,,2023-08-28,,Active,TX
PIN-10079,Pinnacle Plumbing & Drain,Field,Plumbing Installer,,Full-Time,22.71,,,2025-01-26,,Active,TX
NHS-C332,Northstar Corporate,IT,IT Consultant,,Contractor,89.04,Hourly,40.0,2025-08-20,,Active,FL
GLC-10375,Great Lakes Comfort Systems,Finance,AP/AR Specialist,L1,Regular,26.77,Hourly,40.0,2022-09-22,,Active,MI
PIN-90096,Pinnacle Plumbing & Drain,Field,Plumbing Installer,,,22.81,,,2021-09-22,2025-12-30,Terminated,TX
